step,action,action_vec_norm,obs_norm,free_energy,confidence,cycle_count,frame_mean,elapsed_ms
397,0,1.500821,0.557787,19.544771,0.917171,398,2.890564,13.643
398,2,1.494197,0.725745,19.598420,0.916934,399,2.906128,13.575
399,3,1.990266,0.598762,19.409225,0.916505,400,2.933472,13.490
400,1,1.453243,0.575691,19.697012,0.916566,401,2.876892,13.538
401,3,1.778826,0.554584,19.874266,0.916477,402,2.812744,13.414
402,0,1.376206,0.636845,19.800919,0.917401,403,2.785400,13.365
403,1,1.391859,0.588679,19.817978,0.917297,404,2.906128,13.323
404,0,1.659029,0.546028,19.659146,0.916422,405,2.921692,13.424
405,2,1.671897,0.450250,19.613834,0.916702,406,2.890564,13.325
406,0,1.467299,0.632579,19.596227,0.917259,407,2.947144,13.352
407,1,1.419286,0.533860,19.592200,0.916991,408,2.863220,13.314
408,2,1.417854,0.457756,19.796417,0.917642,409,2.888672,13.373
409,3,1.338228,0.595060,19.723318,0.916949,410,2.878784,13.378
410,2,1.398498,0.621772,19.734943,0.917915,411,2.826416,13.610
411,3,1.448057,0.558275,19.481348,0.917914,412,2.890564,13.358
412,1,1.428829,0.601647,19.405998,0.916491,413,2.904236,13.339
413,1,1.533008,0.551544,19.757871,0.916077,414,2.843872,45.890
414,3,1.799508,0.474493,19.843594,0.917407,415,2.863220,13.429
415,3,1.456431,0.637807,19.671028,0.915819,416,2.785400,13.366
416,2,1.526910,0.584974,19.733984,0.916898,417,2.906128,13.528
417,1,1.282963,0.500781,19.654948,0.917372,418,2.892456,13.378
418,1,1.435286,0.467671,19.627560,0.917793,419,2.888672,50.214
419,3,1.309315,0.588402,19.613377,0.916835,420,2.902344,13.439
420,0,1.561610,0.499522,19.701400,0.917094,421,2.902344,13.527
421,2,1.432345,0.464979,19.715109,0.916817,422,2.919800,13.421
422,2,1.580711,0.637499,19.709855,0.917123,423,2.863220,13.338
423,0,1.386929,0.493340,20.085547,0.917641,424,2.890564,45.747
424,1,1.686917,0.557581,20.314872,0.916626,425,2.863220,13.564
425,2,1.594582,0.628310,20.495075,0.917183,426,2.878784,13.366
426,2,1.492292,0.694372,20.358360,0.917332,427,2.830200,13.429
427,2,1.398525,0.543550,20.610166,0.917427,428,2.890564,13.329
428,2,1.694069,0.659869,20.315022,0.915911,429,2.843872,13.338
429,1,1.404400,0.662782,20.282707,0.915594,430,2.919800,13.802
430,1,1.778161,0.698445,20.296275,0.916480,431,2.902344,13.768
431,1,1.706392,0.627567,20.281061,0.917044,432,2.890564,13.861
432,3,1.735178,0.719314,20.185995,0.916971,433,2.904236,50.149
433,0,1.671671,0.704066,19.970654,0.916831,434,2.935364,13.620
434,3,1.403227,0.429462,20.067132,0.917530,435,2.890564,13.635
435,0,1.449282,0.595254,19.799230,0.917418,436,2.890564,13.676
436,0,1.607963,0.592842,19.749335,0.916387,437,2.933472,13.598
437,3,1.614368,0.690588,19.891021,0.916393,438,2.843872,42.846
438,1,1.279839,0.720836,20.007756,0.916539,439,2.886780,13.588
439,2,1.549283,0.605750,20.040735,0.916222,440,2.873108,13.663
440,3,1.568960,0.668770,19.980684,0.916697,441,2.890564,13.805
441,1,1.806331,0.646311,19.962284,0.916441,442,2.931580,13.676
442,2,1.393977,0.655492,20.128032,0.916467,443,2.876892,13.646
443,0,1.620081,0.669306,20.388069,0.915945,444,2.863220,13.667
444,1,1.632366,0.610956,20.347566,0.916858,445,2.888672,13.809
445,1,1.407733,0.646692,20.350270,0.916831,446,2.931580,13.713
446,3,1.473620,0.508450,20.159954,0.917915,447,2.904236,13.399
447,1,1.555644,0.483181,20.187349,0.916733,448,2.890564,13.414
448,1,1.335808,0.599036,20.201865,0.917115,449,2.890564,13.344
449,3,1.600172,0.637423,20.089569,0.916483,450,2.875000,13.361
450,1,1.490108,0.579250,19.865735,0.917132,451,2.843872,13.587
451,1,1.387036,0.606990,19.704158,0.916301,452,2.894348,42.468
452,1,1.718979,0.541346,19.665666,0.916721,453,2.888672,13.292
453,3,1.375746,0.603025,19.671939,0.915914,454,2.845764,13.352
454,2,1.395752,0.551261,19.635624,0.917366,455,2.906128,13.489
455,2,1.212954,0.698130,19.337946,0.916896,456,2.857544,13.412
456,1,1.621775,0.548199,19.257143,0.917023,457,2.841980,45.865
457,1,1.685193,0.671141,19.321977,0.916284,458,2.921692,13.340
458,2,1.351749,0.642115,19.468904,0.916917,459,2.876892,13.321
459,3,1.552474,0.545352,19.224747,0.916870,460,2.799072,13.313
460,1,1.536779,0.632655,19.458278,0.917199,461,2.919800,13.549
461,3,1.240686,0.581937,19.347235,0.916573,462,2.812744,45.827
462,1,1.513758,0.563226,19.512238,0.916686,463,2.919800,13.374
463,2,1.597873,0.573131,19.519327,0.917276,464,2.892456,13.394
464,3,1.438245,0.726762,19.716354,0.916234,465,2.828308,13.405
465,2,1.138914,0.550155,19.794467,0.916598,466,2.921692,13.475
466,0,1.371630,0.561627,19.790878,0.917505,467,2.888672,46.086
467,2,1.197594,0.515308,19.923499,0.917231,468,2.871216,13.380
468,2,1.378512,0.554915,19.989627,0.917523,469,2.863220,13.266
469,0,1.505230,0.495413,20.038406,0.916970,470,2.875000,13.291
470,3,1.461969,0.557511,19.908683,0.917154,471,2.904236,13.520
471,2,1.589972,0.506624,19.768907,0.916374,472,2.904236,49.849
472,1,1.349524,0.564765,19.674388,0.916942,473,2.904236,13.371
473,3,1.605668,0.646065,19.635817,0.917031,474,2.873108,13.267
474,3,1.090834,0.552067,19.534903,0.917221,475,2.863220,13.323
475,3,1.574254,0.531231,19.414653,0.916471,476,2.890564,13.712
476,2,1.364735,0.665344,19.422224,0.916029,477,2.847656,13.443
477,2,1.604045,0.552387,19.550915,0.917148,478,2.906128,13.367
478,3,1.602832,0.579142,19.623751,0.916698,479,2.875000,13.366
479,3,1.640909,0.555470,19.648403,0.917257,480,2.890564,13.398
480,2,1.525272,0.544483,19.770757,0.917265,481,2.892456,13.872
481,3,1.617999,0.681665,19.835808,0.917183,482,2.875000,13.751
482,2,1.410762,0.640247,19.979992,0.916910,483,2.900452,13.679
483,1,1.533151,0.598348,20.033575,0.916955,484,2.933472,13.691
484,3,1.617254,0.651655,19.992681,0.917168,485,2.863220,13.647
485,1,1.213801,0.640990,19.956450,0.917662,486,2.908020,46.602
486,0,1.325492,0.588105,20.047598,0.916832,487,2.917908,13.706
487,3,1.519381,0.568232,20.327848,0.917821,488,2.890564,13.587
488,3,1.495462,0.622359,20.317279,0.917443,489,2.919800,13.519
489,3,1.367958,0.650924,20.531962,0.917557,490,2.904236,13.542
490,2,1.472855,0.603227,20.548401,0.916729,491,2.906128,46.318
491,3,1.496129,0.653553,20.587128,0.916891,492,2.904236,13.675
492,3,1.590169,0.790386,20.204560,0.915978,493,2.878784,13.526
493,2,1.330762,0.733896,20.035053,0.916279,494,2.931580,13.475
494,3,1.225927,0.571660,19.880383,0.915974,495,2.917908,13.618
495,3,1.559380,0.612859,19.695754,0.916581,496,2.906128,50.192
496,2,1.416308,0.508636,19.414673,0.917684,497,2.890564,14.132
497,1,1.462075,0.548518,19.400898,0.916633,498,2.919800,13.368
498,2,1.267765,0.556081,19.281023,0.917016,499,2.906128,13.850
499,1,1.444750,0.562403,19.305448,0.916101,500,2.919800,15.619
500,2,1.557087,0.642816,20.115947,0.916718,501,2.888672,13.641
501,2,1.381634,0.693919,19.977536,0.916570,502,2.875000,13.597
502,1,1.423369,0.615127,19.902608,0.915716,503,2.826416,13.481
503,2,1.486081,0.634784,19.940376,0.917363,504,2.906128,13.411
504,3,1.295237,0.567409,19.689539,0.915990,505,2.873108,13.452
505,2,2.039305,0.698277,19.486274,0.916921,506,2.917908,14.010
506,3,1.575432,0.674090,19.338267,0.916564,507,2.890564,41.982
507,2,1.402521,0.586201,19.596183,0.917608,508,2.843872,13.428
508,1,1.564786,0.601837,19.743909,0.917619,509,2.904236,14.044
509,0,1.543664,0.562995,19.698265,0.917113,510,2.875000,13.341
510,0,1.844426,0.545954,19.631715,0.916967,511,2.916016,13.673
511,0,1.503875,0.638411,19.658801,0.917015,512,2.917908,50.649
512,0,1.745878,0.639565,19.569707,0.916915,513,2.847656,16.738
513,3,1.342576,0.589626,19.554449,0.916883,514,2.888672,13.920
514,3,1.313578,0.572035,19.465206,0.916705,515,2.906128,68.271
515,2,1.285915,0.502800,19.719588,0.916285,516,2.917908,54.022
516,3,1.821510,0.755079,19.489946,0.916599,517,2.904236,28.414
517,2,1.424802,0.691035,19.541099,0.916412,518,2.890564,20.766
518,2,1.516636,0.562532,19.650510,0.916209,519,2.916016,46.122
519,1,1.518350,0.627270,19.448496,0.916526,520,2.876892,13.473
520,0,1.350894,0.589012,19.213509,0.915837,521,2.878784,13.663
521,0,1.554414,0.627357,19.221000,0.918275,522,2.919800,13.408
522,3,1.839681,0.728825,19.475619,0.915813,523,2.947144,13.757
523,2,1.623387,0.641146,19.430169,0.916631,524,2.888672,50.184
524,2,1.819859,0.663080,19.351939,0.916296,525,2.875000,13.694
525,1,1.582108,0.589634,19.202522,0.914541,526,2.921692,13.661
526,0,1.439320,0.633650,19.245541,0.916354,527,2.904236,13.664
527,0,1.469494,0.546372,19.107730,0.916115,528,2.906128,13.739
528,2,1.607057,0.579239,19.106659,0.916947,529,2.878784,50.460
529,1,1.762714,0.452613,18.828959,0.916078,530,2.890564,13.724
530,0,1.883451,0.615598,19.072471,0.917381,531,2.799072,13.829
531,0,1.641028,0.552020,19.201310,0.915712,532,2.906128,13.681
532,3,1.454122,0.620222,19.039145,0.914676,533,2.812744,50.222
533,1,1.427245,0.565686,19.195562,0.916999,534,2.919800,13.741
534,3,1.567759,0.688124,19.223907,0.916900,535,2.892456,13.646
535,0,1.610396,0.660789,19.281060,0.917062,536,2.845764,13.671
536,1,1.696573,0.596504,19.417596,0.917239,537,2.921692,13.825
537,3,1.240583,0.553508,19.410074,0.917159,538,2.888672,50.078
538,0,1.655561,0.553461,19.832837,0.916066,539,2.904236,13.835
539,3,1.759662,0.627361,19.824490,0.916117,540,2.890564,13.565
540,2,1.463447,0.490497,19.915071,0.917528,541,2.861328,13.533
541,3,1.147397,0.569937,19.700840,0.916705,542,2.888672,13.484
542,1,1.151960,0.580714,19.890034,0.916109,543,2.863220,13.450
543,2,1.449658,0.598479,19.875279,0.916405,544,2.890564,13.414
544,0,1.301521,0.578661,19.898402,0.918417,545,2.873108,13.495
545,3,1.182145,0.595390,19.835389,0.917083,546,2.906128,13.434
546,1,1.621378,0.515066,20.089962,0.917845,547,2.906128,13.613
547,0,1.439221,0.628784,19.950768,0.917734,548,2.888672,13.615
548,1,1.220405,0.616555,20.195596,0.915933,549,2.949036,13.572
549,3,1.652083,0.674327,19.893116,0.917392,550,2.845764,13.442
550,3,1.556199,0.554616,20.017177,0.917447,551,2.888672,13.572
551,3,1.463017,0.564185,20.099390,0.916668,552,2.933472,45.863
552,3,1.321368,0.667181,20.218100,0.915605,553,2.863220,13.445
553,2,1.590243,0.544456,20.345446,0.916592,554,2.904236,13.353
554,3,1.442985,0.536404,20.177586,0.917597,555,2.875000,13.367
555,1,1.758717,0.560151,19.963271,0.916838,556,2.890564,13.353
556,1,1.642635,0.551054,19.965414,0.917623,557,2.931580,49.851
557,0,1.151721,0.520862,20.110797,0.917539,558,2.919800,13.371
558,1,1.556317,0.554003,20.226798,0.916677,559,2.812744,13.385
559,3,1.407483,0.531799,20.242550,0.916914,560,2.843872,13.479
560,0,1.455059,0.615763,20.117200,0.917078,561,2.876892,13.700
561,1,1.432724,0.521303,20.462086,0.917005,562,2.890564,46.054
562,3,1.333649,0.630891,20.351561,0.917137,563,2.904236,13.452
563,1,1.020216,0.631918,20.141113,0.916191,564,2.863220,13.515
564,1,1.461972,0.718952,20.355212,0.916741,565,2.888672,13.966
565,2,1.531089,0.740221,20.075734,0.917692,566,2.890564,13.417
566,2,1.528972,0.583675,20.009337,0.917647,567,2.888672,45.834
567,3,1.467481,0.564880,20.050723,0.916853,568,2.906128,13.387
568,3,1.585671,0.508763,20.196350,0.916460,569,2.904236,13.735
569,1,1.679884,0.483417,20.161784,0.917242,570,2.916016,13.473
570,1,1.180090,0.543175,20.161115,0.916995,571,2.935364,13.617
571,2,1.337200,0.592462,20.059924,0.917191,572,2.919800,13.518
572,1,1.320472,0.574639,20.135054,0.916614,573,2.904236,13.444
573,1,1.463956,0.639754,20.145697,0.915814,574,2.826416,13.617
574,1,1.741891,0.564771,19.874843,0.917178,575,2.812744,13.806
575,1,1.516321,0.568287,19.555654,0.917088,576,2.890564,46.462
576,0,1.516877,0.671185,19.396739,0.917282,577,2.916016,13.697
577,2,1.736464,0.578305,19.511483,0.917260,578,2.876892,13.739
578,1,1.431231,0.547237,19.494382,0.917196,579,2.890564,13.670
579,3,1.428224,0.569195,19.779247,0.917472,580,2.845764,13.980
580,0,1.482484,0.512469,19.771764,0.916463,581,2.919800,50.246
581,1,1.179534,0.431928,20.022386,0.916717,582,2.933472,13.654
582,2,1.353162,0.670205,19.964175,0.918003,583,2.875000,13.635
583,3,1.717307,0.657080,19.838310,0.917468,584,2.904236,13.630
584,0,1.305650,0.560862,19.698064,0.916176,585,2.904236,50.252
585,0,1.517015,0.552349,19.411729,0.916981,586,2.890564,13.587
586,1,1.277880,0.543143,19.297993,0.917544,587,2.876892,13.636
587,0,1.696345,0.620130,19.409537,0.916073,588,2.890564,13.594
588,3,1.622639,0.516959,19.488459,0.917812,589,2.878784,13.657
589,1,1.515394,0.571741,19.554427,0.917422,590,2.935364,46.080
590,3,1.075985,0.503493,19.440926,0.916956,591,2.859436,13.856
591,2,1.648707,0.587062,19.451083,0.916392,592,2.875000,14.250
592,3,1.021064,0.596402,19.625081,0.917217,593,2.904236,14.140
593,1,1.808917,0.692643,19.580985,0.916731,594,2.919800,14.103
594,0,1.479013,0.479760,19.647355,0.917837,595,2.916016,47.944
595,1,1.756703,0.521351,19.793191,0.917145,596,2.840088,13.502
596,3,1.702613,0.587044,20.085505,0.917035,597,2.875000,13.320
597,0,1.604495,0.572445,20.059082,0.917184,598,2.890564,13.463
598,3,1.226977,0.589459,20.252572,0.915483,599,2.904236,13.495
599,3,1.874455,0.667353,20.139992,0.917116,600,2.890564,42.140
600,1,1.420562,0.512545,19.034827,0.916605,601,2.878784,13.604
601,0,1.395349,0.537347,18.929599,0.916547,602,2.890564,13.366
602,3,1.122254,0.665289,19.024713,0.917453,603,2.861328,13.307
603,2,1.607403,0.575641,18.924955,0.917580,604,2.826416,13.457
604,1,1.835154,0.537001,18.767836,0.916014,605,2.859436,13.443
605,3,1.300802,0.580163,18.643539,0.917116,606,2.904236,13.456
606,1,1.867214,0.632169,18.789419,0.917273,607,2.917908,13.353
607,2,1.502967,0.519455,18.762220,0.916945,608,2.888672,13.558
608,0,1.524057,0.493088,19.013642,0.917755,609,2.884888,41.907
609,2,1.099674,0.559763,19.038511,0.916315,610,2.841980,13.466
610,2,1.213159,0.540826,19.240797,0.917673,611,2.861328,13.650
611,0,1.568764,0.544449,19.190765,0.916321,612,2.917908,13.415
612,1,1.293510,0.630149,19.269425,0.916424,613,2.890564,13.468
613,3,1.634440,0.650432,19.317185,0.916111,614,2.863220,13.538
614,3,1.573164,0.580177,19.373664,0.916682,615,2.875000,13.395
615,2,1.529428,0.643730,19.520782,0.916599,616,2.906128,13.569
616,3,1.645729,0.546436,19.527988,0.917782,617,2.843872,13.760
617,2,1.747385,0.519134,19.523810,0.917672,618,2.861328,13.781
618,3,1.641270,0.623634,19.434868,0.917167,619,2.904236,13.705
619,3,1.391926,0.485617,19.527007,0.916870,620,2.931580,14.312
620,1,1.648575,0.655228,19.764853,0.915934,621,2.904236,13.851
621,3,1.619302,0.507462,19.503355,0.916977,622,2.890564,13.679
622,3,1.626508,0.518348,19.745208,0.917741,623,2.890564,50.151
623,0,1.682827,0.546271,19.990063,0.916978,624,2.921692,13.634
624,2,1.510931,0.766903,19.932197,0.916280,625,2.890564,13.623
625,0,1.549647,0.553905,20.010648,0.917769,626,2.890564,13.614
626,2,1.607606,0.471096,20.194601,0.917137,627,2.906128,13.618
627,2,1.693211,0.599910,20.099939,0.915744,628,2.904236,50.378
628,3,1.380989,0.568710,20.181208,0.916499,629,2.919800,13.693
629,3,1.673637,0.588853,20.344583,0.917343,630,2.876892,14.252
630,3,1.344042,0.498830,20.190940,0.916427,631,2.890564,13.998
631,1,1.693216,0.594417,20.166780,0.917021,632,2.894348,42.343
632,0,1.328205,0.559627,20.062673,0.916678,633,2.890564,13.476
633,3,1.469848,0.541182,20.055079,0.916890,634,2.849548,13.496
634,0,1.420926,0.576190,19.874374,0.917287,635,2.919800,13.483
635,2,1.389325,0.577917,19.815923,0.917052,636,2.847656,13.559
636,3,1.773360,0.479423,19.903174,0.917224,637,2.890564,50.305
637,0,1.525843,0.639615,19.975830,0.915375,638,2.785400,13.544
638,0,1.596429,0.617033,19.910655,0.917042,639,2.814636,13.520
639,1,1.678106,0.552492,19.917515,0.917747,640,2.875000,14.163
640,0,1.658728,0.547551,19.947613,0.917619,641,2.863220,13.532
641,3,1.444183,0.642844,19.958813,0.915970,642,2.904236,49.954
642,3,1.427060,0.515088,19.848934,0.917603,643,2.919800,13.382
643,2,1.603481,0.463723,20.204250,0.917787,644,2.890564,13.490
644,2,1.991688,0.643229,20.132169,0.916455,645,2.904236,13.484
645,0,1.813391,0.559489,19.918512,0.916952,646,2.906128,46.659
646,0,1.319856,0.587259,19.816656,0.917650,647,2.904236,13.532
647,1,1.524350,0.585487,19.697720,0.917368,648,2.904236,13.431
648,2,1.528570,0.510759,19.674137,0.917134,649,2.919800,13.438
649,0,1.464873,0.733727,19.638834,0.915540,650,2.906128,14.001
650,3,1.244759,0.568637,19.676554,0.916612,651,2.906128,46.023
651,1,1.565056,0.690897,19.764761,0.917036,652,2.875000,13.507
652,3,1.670150,0.685082,19.485411,0.916245,653,2.888672,13.489
653,2,1.817735,0.576187,19.625135,0.917056,654,2.919800,13.525
654,2,1.475610,0.517247,19.592614,0.916546,655,2.890564,14.028
655,2,1.605191,0.582469,19.312471,0.916518,656,2.917908,45.932
656,1,1.535670,0.450845,19.486762,0.917404,657,2.608521,13.500
657,0,1.630041,0.538593,19.482355,0.917461,658,2.863220,13.587
658,0,1.699272,0.625067,19.260374,0.916406,659,2.906128,13.890
659,1,1.359637,0.755728,19.400395,0.916750,660,2.878784,14.209
660,1,1.955748,0.620431,19.370926,0.916280,661,2.904236,50.372
661,2,1.367241,0.630324,19.291740,0.916650,662,2.888672,13.474
662,3,1.325797,0.782391,19.557644,0.916504,663,2.890564,13.439
663,1,1.688186,0.701916,19.523872,0.916070,664,2.906128,13.502
664,1,1.353187,0.596999,19.533369,0.916627,665,2.859436,49.940
665,1,1.685110,0.542671,19.726103,0.917005,666,2.890564,13.431
666,1,1.364136,0.544033,19.670688,0.916698,667,2.904236,13.444
667,1,1.661250,0.631874,19.912206,0.916839,668,2.888672,13.500
668,2,1.359239,0.682372,19.923130,0.917078,669,2.863220,13.721
669,2,1.483826,0.560602,20.046859,0.916874,670,2.812744,50.139
670,1,1.474923,0.580795,20.118621,0.916943,671,2.799072,13.603
671,3,1.673770,0.553843,20.187689,0.916072,672,2.906128,13.428
672,2,1.461710,0.601621,19.750383,0.917288,673,2.933472,13.417
673,2,1.660315,0.601150,19.886233,0.915864,674,2.890564,13.527
674,0,1.586975,0.497478,19.879657,0.916833,675,2.919800,13.477
675,1,1.594203,0.632704,19.945986,0.916905,676,2.904236,13.678
676,0,1.312924,0.667605,19.950544,0.917111,677,2.904236,13.682
677,2,1.551538,0.614181,19.847214,0.916114,678,2.894348,13.660
678,1,1.372695,0.568201,19.976442,0.916909,679,2.904236,49.508
679,3,1.355277,0.453685,19.848263,0.916848,680,2.863220,13.641
680,0,1.506167,0.495450,19.920676,0.917880,681,2.890564,13.801
681,2,1.462592,0.483689,19.952776,0.917563,682,2.875000,13.695
682,2,1.612527,0.473030,19.780860,0.916526,683,2.876892,13.766
683,0,1.617078,0.582635,19.775626,0.917185,684,2.826416,46.171
684,3,1.466918,0.551512,19.891165,0.917634,685,2.857544,13.668
685,3,1.604797,0.567527,19.612099,0.918246,686,2.888672,13.629
686,0,1.675691,0.663955,19.612135,0.916827,687,2.931580,13.626
687,3,1.581951,0.537356,19.747636,0.917071,688,2.904236,13.741
688,2,1.250393,0.573591,19.672136,0.917342,689,2.919800,50.543
689,3,1.530123,0.539014,19.652537,0.917302,690,2.904236,14.067
690,3,1.526224,0.535759,19.873862,0.917872,691,2.890564,13.891
691,3,1.714181,0.499354,20.013012,0.917725,692,2.894348,13.520
692,2,1.355191,0.497406,19.849064,0.916777,693,2.904236,13.472
693,2,1.932240,0.676076,19.991361,0.917200,694,2.876892,13.451
694,0,1.680802,0.683430,19.821611,0.916674,695,2.906128,13.447
695,2,1.631915,0.442102,19.805694,0.917943,696,2.861328,13.488
696,0,1.553018,0.606283,19.962555,0.916525,697,2.906128,13.450
697,2,1.055642,0.560529,19.899633,0.916662,698,2.902344,46.179
698,2,1.218744,0.600574,19.969279,0.916603,699,2.826416,13.460
699,2,1.066323,0.480630,19.590765,0.917761,700,2.843872,14.058
700,1,1.280419,0.558040,18.814809,0.918046,701,2.890564,13.768
701,3,1.509952,0.475845,18.690290,0.917695,702,2.875000,13.454
702,2,1.517345,0.645832,18.536441,0.916090,703,2.890564,13.398
703,0,1.778265,0.446503,18.401421,0.917084,704,2.876892,13.564
704,0,1.361864,0.562505,18.256939,0.917422,705,2.906128,13.370
705,2,1.343495,0.669312,18.103974,0.917072,706,2.890564,13.505
706,3,1.518252,0.643893,18.036097,0.916352,707,2.904236,41.834
707,1,1.699775,0.616005,18.037945,0.916656,708,2.892456,13.480
708,1,1.528057,0.687332,18.169718,0.916200,709,2.919800,13.441
709,0,1.423543,0.596246,18.431693,0.916369,710,2.892456,13.414
710,3,1.560790,0.500341,18.417208,0.917380,711,2.888672,13.597
711,3,1.262768,0.614785,18.340878,0.917718,712,2.890564,49.881
712,1,1.585057,0.508592,18.248512,0.917003,713,2.904236,13.384
713,3,1.805942,0.642874,18.372348,0.918323,714,2.832092,13.349
714,3,1.718259,0.522966,18.316415,0.917049,715,2.904236,13.572
715,1,1.632305,0.588119,18.265095,0.916516,716,2.863220,13.611
716,0,1.236521,0.650020,18.273866,0.917098,717,2.861328,45.986
717,2,1.674264,0.573277,18.259003,0.917262,718,2.863220,13.447
718,1,1.431552,0.639294,18.395097,0.917277,719,2.800964,13.411
719,0,1.891548,0.511270,18.400501,0.917111,720,2.853760,13.403
720,2,1.538703,0.490745,18.670753,0.917617,721,2.875000,50.157
721,3,1.522698,0.583138,18.714430,0.917450,722,2.919800,13.358
722,3,1.375338,0.621543,18.846231,0.917874,723,2.904236,13.395
723,2,1.228940,0.686299,18.843858,0.916991,724,2.875000,13.399
724,2,1.412233,0.534414,18.882839,0.917526,725,2.873108,13.412
725,3,1.387318,0.460650,18.756488,0.917709,726,2.933472,49.978
726,3,1.689007,0.432649,18.846003,0.917016,727,2.919800,13.419
727,0,1.564532,0.629843,19.111664,0.915969,728,2.906128,13.507
728,1,1.766624,0.515791,19.313851,0.918320,729,2.906128,13.390
729,0,1.672368,0.509053,18.987265,0.917001,730,2.890564,13.450
730,0,1.454975,0.594241,19.254836,0.914773,731,2.906128,50.555
731,0,1.603876,0.526586,19.220012,0.917294,732,2.921692,13.673
732,0,1.641098,0.630462,19.195407,0.917456,733,2.785400,13.579
733,1,1.682487,0.629494,19.105768,0.916953,734,2.916016,13.679
734,1,1.264255,0.574226,19.297087,0.916863,735,2.875000,50.155
735,0,1.488962,0.685257,19.307200,0.917387,736,2.878784,13.645
736,1,1.189436,0.658923,19.489305,0.917634,737,2.826416,13.625
737,2,1.645894,0.661510,19.464227,0.917709,738,2.812744,13.627
738,3,1.360514,0.610108,19.384046,0.916621,739,2.861328,13.634
739,1,1.330348,0.637386,19.392310,0.916909,740,2.904236,50.121
740,1,1.419462,0.566626,19.071368,0.916569,741,2.888672,13.868
741,0,1.272913,0.623128,18.875178,0.916283,742,2.919800,13.579
742,2,1.589041,0.636575,18.987006,0.917246,743,2.904236,13.702
743,1,1.345392,0.567815,19.202861,0.917501,744,2.890564,50.312
744,3,1.719052,0.599680,19.089168,0.916682,745,2.906128,13.772
745,0,1.519352,0.641527,19.093323,0.916865,746,2.931580,13.617
746,0,1.229296,0.636086,19.177887,0.916156,747,2.861328,13.749
747,2,1.500390,0.596921,19.256332,0.918057,748,2.890564,13.463
748,0,1.446765,0.658491,19.292721,0.917736,749,2.876892,49.878
749,3,1.375867,0.501387,19.133376,0.918364,750,2.904236,13.376
750,3,1.609015,0.710645,18.892649,0.917176,751,2.917908,13.672
751,2,1.613621,0.681254,18.904687,0.917399,752,2.890564,13.477
752,2,1.388297,0.540484,18.727609,0.917016,753,2.857544,13.451
753,3,1.149353,0.452769,18.694721,0.917160,754,2.888672,45.821
754,1,1.334493,0.571940,18.417629,0.917088,755,2.890564,13.405
755,3,1.651277,0.625084,18.559861,0.916642,756,2.876892,13.389
756,0,1.313331,0.540022,18.508470,0.917053,757,2.890564,13.334
757,2,1.847153,0.645412,18.401004,0.915391,758,2.863220,13.531
758,2,1.656585,0.665022,18.432502,0.917062,759,2.904236,45.975
759,1,1.288747,0.565883,18.328036,0.917616,760,2.875000,13.447
760,3,1.333864,0.514465,18.294311,0.917455,761,2.890564,13.585
761,1,1.502790,0.555460,18.426412,0.917640,762,2.904236,13.405
762,2,0.833761,0.610540,18.405422,0.917031,763,2.904236,49.910
763,2,1.668924,0.619257,18.490821,0.916276,764,2.853760,13.402
764,3,1.170186,0.424941,18.582951,0.917176,765,2.871216,13.388
765,0,1.277525,0.515707,18.727923,0.916279,766,2.890564,13.481
766,1,1.211813,0.487086,18.780442,0.917388,767,2.890564,13.411
767,3,1.547552,0.667851,18.850067,0.916702,768,2.919800,49.976
768,1,1.456286,0.746783,18.860246,0.916150,769,2.890564,13.562
769,0,1.709280,0.572056,18.816700,0.917548,770,2.878784,13.363
770,2,1.492330,0.782012,18.950789,0.917251,771,2.890564,13.660
771,2,1.257716,0.514473,19.116584,0.917091,772,2.876892,50.107
772,1,1.640320,0.618530,19.450805,0.917015,773,2.904236,13.500
773,3,1.564562,0.529142,19.440629,0.917196,774,2.906128,13.572
774,3,1.442453,0.528328,19.293513,0.916877,775,2.904236,13.333
775,0,1.593107,0.672168,19.352721,0.916575,776,2.917908,13.363
776,3,1.630332,0.576866,19.353412,0.917635,777,2.919800,55.329
777,3,1.565614,0.540620,19.430778,0.917422,778,2.890564,13.576
778,3,1.559061,0.567118,19.405482,0.915816,779,2.904236,13.372
779,3,1.036360,0.576947,19.450181,0.916785,780,2.906128,13.466
780,0,1.623643,0.656042,19.444440,0.917387,781,2.890564,46.073
781,2,1.552371,0.544845,19.513889,0.917393,782,2.904236,13.413
782,1,1.625978,0.629176,19.676784,0.917333,783,2.906128,13.345
783,2,1.761477,0.566539,19.596507,0.916730,784,2.904236,13.320
784,0,1.464564,0.588161,19.554472,0.917386,785,2.921692,13.313
785,0,1.525716,0.488520,19.584755,0.916040,786,2.863220,45.919
786,3,1.592211,0.562426,19.655373,0.916944,787,2.890564,13.419
787,3,1.207277,0.537500,19.682863,0.917233,788,2.816528,13.373
788,2,1.325167,0.622483,19.682277,0.916875,789,2.875000,14.005
789,0,1.128698,0.446274,19.606922,0.917738,790,2.863220,13.669
790,2,1.529991,0.594945,19.673227,0.916499,791,2.890564,46.567
791,1,1.590057,0.440827,19.902608,0.917372,792,2.876892,13.703
792,1,1.520037,0.594588,19.794602,0.916756,793,2.890564,13.718
793,3,1.306203,0.477423,19.868989,0.917224,794,2.863220,13.616
794,3,1.411350,0.532207,19.806849,0.917281,795,2.863220,13.713
