step,action,action_vec_norm,obs_norm,free_energy,confidence,cycle_count,frame_mean,elapsed_ms
795,2,1.618274,0.517415,19.622921,0.917683,796,2.863220,13.480
796,1,1.813241,0.601607,19.466386,0.916121,797,2.826416,13.512
797,3,1.301716,0.504391,19.226508,0.917784,798,2.892456,48.582
798,0,1.855613,0.558360,19.382676,0.917706,799,2.875000,13.457
799,2,1.505986,0.585895,19.115752,0.917315,800,2.933472,13.449
800,2,1.519011,0.413111,19.215624,0.916566,801,2.919800,13.484
801,2,1.086743,0.608889,19.374960,0.916400,802,2.919800,13.707
802,1,1.171082,0.625516,19.607547,0.918117,803,2.888672,48.444
803,0,1.604636,0.512911,19.340654,0.916592,804,2.875000,13.272
804,1,1.338251,0.568245,19.450180,0.917539,805,2.863220,13.572
805,0,1.692404,0.602952,19.422513,0.917476,806,2.919800,13.493
806,3,1.555839,0.678935,19.369859,0.916699,807,2.857544,13.327
807,2,1.531543,0.533104,19.406768,0.916821,808,2.875000,46.431
808,3,1.646833,0.680875,19.449080,0.916870,809,2.904236,13.376
809,2,1.727083,0.525813,19.515450,0.916939,810,2.892456,13.387
810,3,1.640974,0.642129,19.483956,0.917806,811,2.875000,13.418
811,3,1.369046,0.591052,19.355881,0.916700,812,2.906128,13.274
812,1,1.652399,0.574897,19.635365,0.917083,813,2.919800,46.234
813,3,1.627333,0.516158,19.654773,0.917144,814,2.785400,13.616
814,3,1.584514,0.448787,19.786565,0.916898,815,2.892456,13.583
815,0,1.660393,0.612482,19.969151,0.918031,816,2.935364,13.843
816,2,1.501251,0.626886,20.018942,0.917072,817,2.904236,49.089
817,0,1.521857,0.553886,19.887472,0.917318,818,2.873108,13.427
818,2,1.576774,0.490901,19.985711,0.916548,819,2.933472,13.621
819,2,1.695637,0.581073,20.096391,0.917273,820,2.921692,13.392
820,3,1.345821,0.657838,20.167025,0.916555,821,2.876892,13.501
821,3,1.661099,0.658330,20.318087,0.917182,822,2.917908,51.329
822,3,1.321896,0.535618,20.360585,0.917345,823,2.863220,19.561
823,1,1.707840,0.555589,20.271945,0.916805,824,2.859436,19.857
824,0,1.326002,0.653398,20.162226,0.916196,825,2.890564,55.111
825,3,1.450084,0.736607,20.118356,0.917254,826,2.919800,21.333
826,0,1.418977,0.512526,19.962676,0.917366,827,2.908020,23.958
827,2,1.366040,0.612947,19.915484,0.917735,828,2.857544,53.758
828,3,1.784297,0.694352,19.970689,0.915861,829,2.904236,19.905
829,0,1.498388,0.650303,20.006646,0.916194,830,2.906128,19.860
830,0,1.582061,0.483941,19.956627,0.918007,831,2.947144,19.786
831,1,1.681569,0.473263,19.936359,0.916820,832,2.828308,54.908
832,0,1.652519,0.543562,19.905808,0.917170,833,2.890564,19.851
833,3,1.466101,0.646333,19.855273,0.916396,834,2.931580,19.809
834,3,1.406459,0.535264,19.724931,0.916484,835,2.904236,54.844
835,2,1.615099,0.623637,20.051403,0.916889,836,2.888672,19.882
836,2,1.961173,0.567607,20.034126,0.917810,837,2.904236,19.835
837,3,1.804048,0.582945,19.939656,0.916851,838,2.935364,16.405
838,0,1.335893,0.548238,19.845803,0.917348,839,2.799072,45.334
839,1,1.527127,0.592272,19.729359,0.916371,840,2.947144,13.356
840,2,1.518771,0.539179,19.708271,0.917332,841,2.921692,13.400
841,0,1.442428,0.403525,19.686463,0.917662,842,2.890564,13.387
842,3,1.260246,0.622948,19.747546,0.917018,843,2.875000,48.394
843,1,1.568290,0.543011,19.787733,0.918109,844,2.878784,13.300
844,1,1.683834,0.452428,19.492104,0.917559,845,2.828308,13.350
845,2,1.830336,0.494019,19.679311,0.916960,846,2.904236,13.344
846,2,1.470932,0.551007,19.666186,0.917022,847,2.906128,13.380
847,0,1.512379,0.631021,19.409518,0.916328,848,2.892456,48.357
848,1,1.533755,0.452302,19.602267,0.916582,849,2.843872,13.400
849,0,1.628217,0.407842,19.567201,0.917428,850,2.894348,13.376
850,0,1.692756,0.518623,19.369427,0.916599,851,2.933472,13.414
851,1,1.365530,0.522360,19.504443,0.917537,852,2.931580,13.506
852,1,1.972229,0.559779,19.479082,0.917270,853,2.857544,48.509
853,2,1.354529,0.599392,19.248305,0.917119,854,2.919800,13.424
854,3,1.314476,0.527942,19.490999,0.916595,855,2.906128,13.575
855,1,1.655450,0.570738,19.436752,0.916772,856,2.890564,13.358
856,1,1.387434,0.639575,19.411487,0.917271,857,2.812744,13.539
857,1,1.657254,0.507077,19.639464,0.916720,858,2.904236,48.322
858,1,1.339037,0.612543,19.603933,0.916891,859,2.906128,13.464
859,1,1.665826,0.603107,19.848026,0.916800,860,2.919800,13.293
860,2,1.378397,0.698586,19.843765,0.917126,861,2.814636,13.322
861,2,1.495254,0.598286,19.973985,0.917393,862,2.906128,13.320
862,1,1.475514,0.619376,20.021921,0.916658,863,2.878784,48.462
863,3,1.629404,0.483688,20.075917,0.917071,864,2.904236,13.349
864,1,1.413744,0.614099,19.664096,0.917299,865,2.875000,14.075
865,2,1.661636,0.725760,19.828551,0.917642,866,2.876892,13.343
866,0,1.574967,0.631946,19.841857,0.917586,867,2.878784,48.546
867,1,1.622616,0.548264,19.881124,0.917944,868,2.904236,14.011
868,0,1.322088,0.611882,19.907700,0.917461,869,2.900452,14.071
869,2,1.576065,0.576926,19.868457,0.917889,870,2.904236,14.068
870,1,1.352430,0.545446,19.957214,0.917012,871,2.919800,13.814
871,3,1.368821,0.387919,19.804901,0.917035,872,2.906128,44.827
872,0,1.548242,0.583889,19.886632,0.916888,873,2.841980,13.350
873,2,1.455374,0.634184,20.040197,0.917054,874,2.947144,13.371
874,0,1.497641,0.619791,19.927556,0.917243,875,2.826416,13.813
875,0,1.676554,0.606036,19.860878,0.917224,876,2.906128,13.645
876,3,1.436444,0.524349,19.941082,0.917455,877,2.906128,48.357
877,3,1.591291,0.589024,19.692433,0.917411,878,2.888672,13.381
878,0,1.690694,0.543644,19.713750,0.917341,879,2.904236,13.935
879,3,1.605169,0.612983,19.877231,0.917023,880,2.890564,13.397
880,2,1.208977,0.569621,19.857312,0.917474,881,2.933472,13.528
881,3,1.508108,0.545573,19.833979,0.917047,882,2.878784,48.623
882,3,1.511910,0.519464,20.004697,0.916887,883,2.828308,13.608
883,3,1.711634,0.624644,20.126884,0.915841,884,2.861328,13.605
884,2,1.341682,0.569983,19.999137,0.917295,885,2.890564,13.655
885,2,1.954522,0.463558,20.129207,0.916246,886,2.904236,14.311
886,0,1.705032,0.610714,20.066765,0.916175,887,2.888672,48.890
887,0,1.616920,0.628493,20.021649,0.917714,888,2.843872,13.789
888,0,1.581921,0.619478,20.249665,0.917038,889,2.906128,14.432
889,2,1.022361,0.554009,20.157641,0.917922,890,2.890564,13.692
890,2,1.210346,0.638329,20.150454,0.916955,891,2.904236,48.798
891,2,1.084888,0.595068,19.789547,0.917677,892,2.919800,13.727
892,2,1.380575,0.561467,19.944085,0.915911,893,2.902344,14.175
893,3,1.441538,0.636174,19.941121,0.917430,894,2.921692,13.719
894,2,1.863576,0.581814,19.872265,0.916616,895,2.890564,13.607
895,3,1.403991,0.602015,19.831036,0.917426,896,2.892456,49.313
896,0,1.363433,0.588492,20.215481,0.917200,897,2.892456,13.379
897,1,1.351135,0.523504,19.915060,0.917319,898,2.919800,13.320
898,1,1.603764,0.665588,19.579830,0.916239,899,2.863220,13.314
899,2,1.385149,0.650609,19.594763,0.915983,900,2.917908,13.482
900,0,1.731537,0.616700,19.504917,0.917103,901,2.917908,48.547
901,3,1.732132,0.669867,19.533001,0.917131,902,2.847656,13.430
902,1,1.491015,0.656761,19.305719,0.917833,903,2.919800,13.449
903,1,1.526219,0.553187,19.431567,0.917474,904,2.904236,13.397
904,1,1.766524,0.464952,19.452339,0.917512,905,2.902344,13.396
905,2,1.935696,0.595424,19.308829,0.917802,906,2.904236,48.828
906,3,1.563149,0.597432,19.214632,0.917369,907,2.890564,13.362
907,3,1.184457,0.523518,19.188457,0.918277,908,2.876892,13.547
908,0,1.100247,0.600010,19.364148,0.916707,909,2.876892,13.370
909,2,1.476327,0.566163,19.372824,0.917328,910,2.812744,48.389
910,3,1.446439,0.521697,19.206982,0.916172,911,2.890564,13.419
911,3,1.640733,0.545839,19.188256,0.917599,912,2.904236,13.268
912,2,1.851809,0.583200,19.024050,0.918063,913,2.902344,13.405
913,2,1.608505,0.553152,18.894175,0.918229,914,2.876892,13.395
914,3,1.880980,0.604931,18.679594,0.916731,915,2.853760,48.497
915,3,1.387576,0.563087,18.549006,0.916861,916,2.933472,13.855
916,0,1.420167,0.627725,18.751474,0.917220,917,2.919800,13.740
917,3,1.535210,0.634098,18.831052,0.916594,918,2.919800,13.409
918,2,1.664329,0.665294,18.748465,0.916647,919,2.919800,13.390
919,0,1.601763,0.613293,18.870687,0.917219,920,2.859436,48.561
920,1,1.032900,0.459369,18.896843,0.917029,921,2.908020,13.337
921,2,1.799583,0.534279,18.764287,0.917667,922,2.863220,13.476
922,1,1.317625,0.537224,18.764519,0.916915,923,2.906128,13.285
923,3,1.530494,0.586912,18.782266,0.918029,924,2.876892,13.255
924,1,1.271414,0.470453,18.618937,0.917498,925,2.919800,48.317
925,2,1.467040,0.550630,18.601659,0.917335,926,2.904236,13.939
926,2,1.509239,0.645247,18.356958,0.918166,927,2.906128,13.661
927,0,1.804011,0.682796,18.269264,0.916656,928,2.888672,13.566
928,0,1.366437,0.584033,18.101967,0.916922,929,2.906128,13.363
929,2,1.355439,0.644361,18.053952,0.917123,930,2.919800,44.557
930,3,1.536662,0.547865,18.161528,0.916497,931,2.890564,13.399
931,1,1.695098,0.665927,18.041888,0.917654,932,2.919800,13.409
932,1,1.508278,0.587648,18.224363,0.916403,933,2.816528,13.619
933,0,1.429040,0.499836,18.399955,0.916880,934,2.847656,13.378
934,3,1.559732,0.497418,18.379579,0.917264,935,2.875000,53.153
935,0,1.258967,0.712796,18.391599,0.918402,936,2.888672,13.392
936,1,1.618093,0.554573,18.365823,0.916526,937,2.904236,14.634
937,3,1.781285,0.508675,18.241781,0.917133,938,2.875000,13.576
938,3,1.711644,0.530498,18.321710,0.916530,939,2.826416,44.690
939,1,1.628308,0.665619,18.350179,0.917563,940,2.919800,13.569
940,0,1.244581,0.570951,18.280831,0.915864,941,2.917908,14.204
941,2,1.697884,0.634155,18.329433,0.916878,942,2.890564,21.015
942,1,1.451702,0.714512,18.353635,0.917764,943,2.890564,13.596
943,0,1.877572,0.538434,18.352067,0.917081,944,2.861328,49.068
944,0,1.492725,0.449594,18.534247,0.917147,945,2.906128,13.865
945,1,1.509984,0.524750,18.625685,0.916851,946,2.919800,13.576
946,0,1.462474,0.648164,18.824613,0.917235,947,2.785400,14.131
947,1,1.328494,0.583991,18.704928,0.917346,948,2.904236,13.624
948,2,1.408418,0.581119,18.729597,0.917945,949,2.933472,46.380
949,3,1.400126,0.626050,18.926689,0.917155,950,2.863220,13.777
950,3,1.666138,0.499167,18.938962,0.917181,951,2.919800,13.655
951,0,1.545991,0.541349,18.879817,0.916963,952,2.884888,13.621
952,1,1.779155,0.581996,18.978041,0.916673,953,2.906128,13.753
953,0,1.677329,0.579853,19.005996,0.917962,954,2.888672,44.441
954,2,1.416902,0.635977,19.201354,0.917677,955,2.890564,13.393
955,0,1.572798,0.517847,19.317640,0.916499,956,2.904236,13.320
956,0,1.635551,0.587288,19.223046,0.916477,957,2.847656,13.699
957,2,1.663713,0.542947,19.118139,0.917631,958,2.878784,13.769
958,3,1.191259,0.573834,19.316090,0.916747,959,2.843872,46.826
959,0,1.494194,0.539595,19.234606,0.916232,960,2.906128,13.590
960,1,1.192154,0.604829,19.454369,0.917359,961,2.917908,13.386
961,2,1.658130,0.713218,19.393975,0.917803,962,2.892456,13.377
962,3,1.345776,0.699317,19.290080,0.917363,963,2.875000,48.547
963,1,1.340606,0.532662,19.303739,0.917406,964,2.853760,13.394
964,1,1.418252,0.604991,18.989914,0.916710,965,2.906128,13.442
965,0,1.267783,0.499920,18.772634,0.917576,966,2.878784,13.800
966,2,1.620859,0.569166,18.887385,0.916795,967,2.906128,13.368
967,1,1.352331,0.480748,19.107961,0.917748,968,2.947144,49.603
968,3,1.744019,0.548983,19.014889,0.916188,969,2.859436,16.479
969,0,1.491213,0.538135,18.988321,0.916915,970,2.935364,15.295
970,0,1.206695,0.551390,19.069083,0.917584,971,2.890564,15.572
971,2,1.521466,0.703035,19.150335,0.917213,972,2.919800,48.208
972,0,1.459072,0.535041,19.182214,0.916759,973,2.890564,13.397
973,3,1.378085,0.581487,19.052314,0.916800,974,2.906128,13.427
974,3,1.583248,0.481574,18.820669,0.917259,975,2.904236,13.470
975,2,1.665142,0.558007,18.821888,0.917157,976,2.919800,13.306
976,2,1.378659,0.663111,18.637684,0.916577,977,2.875000,44.653
977,3,1.140941,0.522043,18.605477,0.916915,978,2.878784,13.346
978,1,1.313548,0.555901,18.324413,0.916693,979,2.919800,13.330
979,3,1.619510,0.546601,18.479133,0.916377,980,2.890564,13.390
980,0,1.294131,0.601111,18.434088,0.917285,981,2.906128,13.327
981,2,1.841988,0.567712,18.311439,0.917439,982,2.876892,46.261
982,2,1.660865,0.554900,18.320368,0.916736,983,2.904236,13.393
983,1,1.295881,0.477095,18.239118,0.917786,984,2.890564,13.551
984,3,1.391397,0.501243,18.208156,0.917535,985,2.947144,13.368
985,1,1.525385,0.585310,18.361420,0.916572,986,2.919800,13.347
986,2,0.835271,0.563594,18.316744,0.916799,987,2.933472,13.509
987,2,1.702491,0.596713,18.412791,0.916823,988,2.826416,45.749
988,3,1.142397,0.677040,18.510298,0.917212,989,2.890564,15.470
989,2,1.276859,0.586136,18.618368,0.916426,990,2.904236,14.154
990,1,1.258738,0.586274,18.668960,0.917091,991,2.859436,14.043
991,3,1.546666,0.503667,18.817462,0.917007,992,2.875000,44.592
992,1,1.461704,0.666093,18.829013,0.916376,993,2.853760,13.426
993,0,1.715110,0.585577,18.785697,0.916920,994,2.812744,14.460
994,2,1.503579,0.781675,18.929182,0.915344,995,2.875000,13.576
995,2,1.276258,0.693494,19.099814,0.916088,996,2.904236,13.743
996,1,1.663139,0.647739,19.420350,0.916889,997,2.904236,48.695
997,3,1.594064,0.501198,19.398799,0.916043,998,2.863220,13.791
998,3,1.451373,0.651173,19.253602,0.917864,999,2.840088,14.034
999,0,1.599546,0.556538,19.304294,0.916848,1000,2.933472,13.811
1000,3,1.621788,0.590933,19.324123,0.916526,1001,2.888672,25.772
1001,3,1.595651,0.430082,19.396846,0.917385,1002,2.884888,33.698
1002,3,1.526889,0.634479,19.377386,0.916424,1003,2.875000,35.228
1003,3,1.032335,0.578076,19.408869,0.916456,1004,2.906128,13.811
1004,0,1.574797,0.626326,19.377614,0.916776,1005,2.919800,13.781
1005,2,1.557222,0.714166,19.452909,0.916303,1006,2.919800,14.086
1006,1,1.639579,0.556619,19.593247,0.916781,1007,2.847656,13.849
1007,2,1.760879,0.643743,19.384562,0.917971,1008,2.890564,48.949
1008,0,1.453005,0.577564,19.360884,0.916829,1009,2.863220,13.748
1009,0,1.525183,0.541561,19.385037,0.917188,1010,2.878784,13.318
1010,3,1.582347,0.637399,19.421267,0.916928,1011,2.890564,13.298
1011,3,1.222571,0.425668,19.431783,0.917251,1012,2.904236,13.323
1012,2,1.319201,0.565204,19.422916,0.917312,1013,2.919800,46.067
1013,0,1.160875,0.608075,19.409850,0.916112,1014,2.962708,13.443
1014,2,1.532941,0.603661,19.486929,0.916469,1015,2.919800,13.314
1015,1,1.547645,0.612763,19.751568,0.916410,1016,2.861328,13.283
1016,1,1.529638,0.566348,19.621296,0.916477,1017,2.890564,13.271
1017,3,1.278574,0.568881,19.643948,0.917618,1018,2.919800,46.310
1018,3,1.409949,0.556965,19.580347,0.917706,1019,2.931580,13.233
1019,3,1.616766,0.548509,19.438064,0.917261,1020,2.919800,13.296
1020,1,1.255763,0.660157,19.566091,0.916489,1021,2.886780,13.328
1021,1,1.774829,0.502778,19.580641,0.917934,1022,2.904236,13.325
1022,1,1.362118,0.434343,19.817473,0.916991,1023,2.861328,47.155
1023,1,1.594343,0.673667,19.917372,0.916021,1024,2.812744,14.021
1024,0,1.752058,0.560491,19.828502,0.917302,1025,2.863220,14.284
1025,1,1.375929,0.510667,19.855360,0.917436,1026,2.919800,13.241
1026,1,1.300509,0.556961,19.742606,0.915996,1027,2.859436,49.054
1027,3,1.422297,0.575523,19.792314,0.917390,1028,2.799072,13.283
1028,2,1.915398,0.578417,19.935024,0.914940,1029,2.861328,13.187
1029,1,1.586518,0.660730,20.132503,0.916547,1030,2.890564,13.250
1030,1,1.422323,0.580641,20.288322,0.916681,1031,2.904236,13.345
1031,3,1.386177,0.435694,20.316864,0.916947,1032,2.875000,48.923
1032,2,1.467656,0.599503,20.507193,0.916695,1033,2.919800,13.643
1033,0,1.657293,0.511721,20.529206,0.916845,1034,2.921692,14.556
1034,1,1.474953,0.574368,20.603378,0.916400,1035,2.876892,14.097
1035,1,1.401571,0.600504,20.707955,0.917190,1036,2.904236,13.264
1036,0,1.314669,0.598316,20.645601,0.917605,1037,2.906128,44.949
1037,2,1.451796,0.495334,20.634700,0.916970,1038,2.861328,13.691
1038,2,1.560336,0.643352,20.684641,0.916126,1039,2.799072,13.653
1039,0,1.310752,0.585374,20.842595,0.917996,1040,2.845764,13.628
1040,0,1.466860,0.603354,20.761745,0.916761,1041,2.900452,13.816
1041,0,1.505815,0.574228,20.633242,0.917461,1042,2.919800,48.733
1042,1,1.437790,0.560171,20.698686,0.917673,1043,2.933472,13.661
1043,0,1.733548,0.585212,20.913604,0.916000,1044,2.904236,13.591
1044,1,1.539875,0.549911,21.183318,0.917242,1045,2.878784,13.656
1045,0,1.319854,0.616161,21.285746,0.916704,1046,2.919800,13.888
1046,3,1.452540,0.462966,21.295300,0.917071,1047,2.875000,47.349
1047,2,1.481602,0.710356,21.254721,0.916282,1048,2.876892,13.719
1048,2,1.873736,0.573485,21.397706,0.916968,1049,2.931580,13.682
1049,2,1.533506,0.680597,21.431647,0.916344,1050,2.890564,13.632
1050,3,1.776647,0.507377,21.354155,0.917562,1051,2.812744,13.687
1051,3,1.675589,0.616943,21.152127,0.915902,1052,2.888672,45.110
1052,3,1.297775,0.628332,20.910398,0.916396,1053,2.904236,13.535
1053,1,1.304648,0.586880,20.704016,0.915616,1054,2.931580,13.401
1054,3,1.707180,0.628329,20.637663,0.916548,1055,2.906128,13.482
1055,3,1.307269,0.650436,20.703451,0.916156,1056,2.875000,48.776
1056,3,1.578216,0.640652,20.813664,0.915758,1057,2.904236,13.440
1057,3,1.731823,0.592747,21.052300,0.917044,1058,2.863220,13.373
1058,3,1.452307,0.625835,21.190361,0.916703,1059,2.888672,13.395
1059,2,1.452829,0.478980,21.130917,0.917303,1060,2.892456,13.395
1060,3,1.738137,0.636777,21.045075,0.917211,1061,2.863220,48.556
1061,3,1.536697,0.548000,21.102141,0.917629,1062,2.935364,13.407
1062,3,1.700838,0.600502,20.980562,0.915968,1063,2.904236,13.399
1063,3,1.401709,0.612088,20.842943,0.915842,1064,2.876892,13.500
1064,3,1.645413,0.585252,20.518611,0.916480,1065,2.931580,13.418
1065,1,1.298904,0.600512,20.472033,0.917036,1066,2.843872,48.977
1066,1,1.455277,0.570776,20.342815,0.916677,1067,2.906128,13.572
1067,1,1.633471,0.482735,20.145050,0.916760,1068,2.904236,13.350
1068,0,1.687135,0.581957,20.291563,0.916484,1069,2.861328,13.534
1069,3,1.239632,0.608519,20.171616,0.917744,1070,2.933472,13.432
1070,1,1.699184,0.577669,20.324171,0.916661,1071,2.904236,44.535
1071,1,1.061677,0.533120,19.984896,0.916472,1072,2.906128,13.393
1072,2,1.407818,0.566288,20.273045,0.917084,1073,2.904236,14.125
1073,0,1.497168,0.499654,20.342581,0.916928,1074,2.894348,13.375
1074,2,1.570090,0.515943,20.251075,0.917270,1075,2.875000,13.480
1075,0,1.759569,0.517997,20.160547,0.917496,1076,2.876892,48.497
1076,1,1.379565,0.541559,20.047660,0.917075,1077,2.875000,13.718
1077,0,1.418577,0.518178,19.964194,0.917115,1078,2.853760,13.434
1078,2,1.801033,0.521854,19.809955,0.916788,1079,2.904236,13.473
1079,1,1.738313,0.522041,19.643516,0.916869,1080,2.890564,13.420
1080,0,1.437557,0.653804,19.461856,0.916638,1081,2.888672,48.639
1081,0,1.619760,0.525944,19.393387,0.916633,1082,2.904236,13.530
1082,3,1.627403,0.579955,19.244195,0.916343,1083,2.902344,13.422
1083,0,1.528930,0.579016,19.352626,0.917018,1084,2.840088,13.484
1084,1,1.536325,0.629185,19.547979,0.917635,1085,2.904236,13.393
1085,2,1.327619,0.584564,19.586315,0.916865,1086,2.919800,46.681
1086,3,1.588501,0.533751,19.458452,0.916762,1087,2.890564,13.643
1087,0,1.454446,0.602444,19.236959,0.916565,1088,2.812744,13.649
1088,2,1.876380,0.658537,19.341542,0.917387,1089,2.878784,13.397
1089,1,1.442462,0.519187,19.049845,0.917764,1090,2.832092,13.378
1090,0,1.846374,0.553468,19.071611,0.917713,1091,2.904236,45.773
1091,1,1.068921,0.562530,18.973146,0.917364,1092,2.876892,13.397
1092,3,1.881421,0.726785,18.792972,0.916989,1093,2.888672,13.351
1093,3,1.274415,0.517630,18.577231,0.917495,1094,2.962708,13.570
1094,2,1.591020,0.606268,18.756482,0.917013,1095,2.812744,48.601
1095,1,1.570348,0.661717,18.695809,0.916940,1096,2.904236,13.683
1096,3,1.441298,0.566930,18.954164,0.916551,1097,2.919800,13.561
1097,3,1.845203,0.553186,18.980849,0.916314,1098,2.906128,13.411
1098,2,1.464780,0.526390,18.754448,0.917733,1099,2.826416,14.924
1099,1,1.536602,0.467676,18.699437,0.917305,1100,2.886780,44.757
1100,1,1.259204,0.521438,18.522940,0.916757,1101,2.859436,13.788
1101,2,1.406954,0.568586,18.657798,0.917321,1102,2.904236,14.608
1102,2,1.352606,0.543413,18.468686,0.916382,1103,2.908020,13.813
1103,3,1.671282,0.566980,18.861727,0.916674,1104,2.890564,14.393
1104,3,1.330871,0.552358,18.646904,0.918184,1105,2.878784,46.631
1105,2,1.307675,0.515360,18.710546,0.916919,1106,2.904236,13.638
1106,1,1.487904,0.598371,18.789470,0.917119,1107,2.875000,13.728
1107,2,1.695642,0.664828,18.735474,0.917227,1108,2.876892,13.633
1108,3,1.420583,0.509447,18.802710,0.917095,1109,2.890564,14.280
1109,2,1.541715,0.660919,18.912573,0.915972,1110,2.906128,48.713
1110,3,1.662473,0.543368,18.902242,0.917806,1111,2.812744,13.580
1111,1,1.309914,0.556417,18.974758,0.918463,1112,2.904236,13.674
1112,3,1.465109,0.549263,19.005669,0.916098,1113,2.890564,13.698
1113,1,1.846568,0.435686,18.919391,0.917895,1114,2.904236,13.771
1114,2,1.125551,0.716185,19.028451,0.917536,1115,2.906128,48.426
1115,0,1.377060,0.649790,19.176463,0.917716,1116,2.906128,13.581
1116,2,1.436721,0.610282,19.218569,0.917207,1117,2.890564,13.372
1117,0,1.583501,0.522498,19.160081,0.917132,1118,2.861328,13.408
1118,3,1.551445,0.573414,19.083829,0.916906,1119,2.876892,13.905
1119,0,1.409098,0.578108,19.038013,0.917878,1120,2.832092,45.238
1120,0,1.877388,0.505961,18.887638,0.917770,1121,2.863220,13.737
1121,1,1.685340,0.545391,19.164212,0.916936,1122,2.890564,13.476
1122,1,1.328315,0.530400,19.085962,0.916964,1123,2.841980,13.503
1123,1,1.495442,0.837271,19.221718,0.915303,1124,2.876892,46.440
1124,0,1.584259,0.653183,19.532694,0.916189,1125,2.906128,13.397
1125,0,1.423676,0.572223,19.657055,0.916401,1126,2.904236,13.397
1126,1,1.532764,0.527946,19.549504,0.917468,1127,2.904236,13.322
1127,2,1.596816,0.369896,19.520239,0.917759,1128,2.890564,13.462
1128,0,1.778182,0.772680,19.320520,0.917345,1129,2.876892,47.223
1129,2,1.513377,0.649065,19.170540,0.916179,1130,2.859436,13.690
1130,1,1.339712,0.605846,19.382851,0.916202,1131,2.826416,13.506
1131,3,1.219062,0.533828,19.206454,0.916799,1132,2.888672,13.479
1132,1,1.725552,0.562878,19.411455,0.917876,1133,2.892456,13.305
1133,0,1.587993,0.621045,19.526823,0.916926,1134,2.863220,46.412
1134,0,1.131082,0.545243,19.446498,0.916912,1135,2.906128,13.501
1135,3,1.324882,0.549314,19.550241,0.917611,1136,2.906128,13.480
1136,0,1.646516,0.452243,19.689329,0.917671,1137,2.894348,13.624
1137,2,1.511136,0.635569,19.717173,0.917120,1138,2.863220,13.922
1138,2,1.130757,0.519276,19.471415,0.917275,1139,2.826416,44.634
1139,3,1.361116,0.478233,19.388645,0.917038,1140,2.906128,13.392
1140,3,1.483433,0.592445,19.231121,0.917258,1141,2.873108,13.880
1141,1,1.491285,0.520962,19.081689,0.915489,1142,2.919800,13.422
1142,1,1.554406,0.622644,19.095245,0.916658,1143,2.890564,13.329
1143,0,1.698428,0.765860,18.919371,0.917128,1144,2.859436,44.432
1144,3,1.194952,0.595783,18.973602,0.916599,1145,2.919800,14.455
1145,2,1.451281,0.587856,18.978547,0.916446,1146,2.812744,13.449
1146,0,1.461650,0.563896,18.976790,0.916958,1147,2.863220,13.565
1147,1,1.782782,0.498282,18.949375,0.916699,1148,2.919800,13.565
1148,3,1.462325,0.472363,18.932839,0.918261,1149,2.863220,13.481
1149,0,1.317537,0.546127,19.089542,0.917291,1150,2.863220,44.908
1150,2,1.032375,0.503379,19.004326,0.917162,1151,2.888672,13.627
1151,2,1.244130,0.594115,19.262081,0.917999,1152,2.919800,13.638
1152,1,1.454004,0.663766,19.330250,0.918756,1153,2.863220,13.418
1153,0,1.857087,0.806739,19.259389,0.915502,1154,2.906128,50.106
1154,2,1.555757,0.483453,19.204372,0.917103,1155,2.904236,41.969
1155,2,1.570625,0.502827,19.160573,0.917472,1156,2.904236,90.569
1156,0,1.315310,0.441882,19.165349,0.917493,1157,2.890564,69.045
1157,1,1.405877,0.676803,19.325144,0.916579,1158,2.919800,28.150
1158,1,1.537610,0.604133,19.466965,0.917357,1159,2.875000,14.086
1159,0,1.412874,0.442577,19.368578,0.917339,1160,2.904236,13.462
1160,3,1.268217,0.474963,19.582600,0.917321,1161,2.919800,44.546
1161,0,1.647158,0.565892,19.859232,0.916851,1162,2.906128,13.501
1162,1,1.650983,0.605873,19.791924,0.917281,1163,2.875000,13.472
1163,1,1.197211,0.545263,20.181712,0.917566,1164,2.812744,13.598
1164,3,1.608162,0.611915,20.064603,0.917058,1165,2.875000,13.719
1165,3,1.407430,0.465062,20.020318,0.917186,1166,2.917908,48.033
1166,3,1.498603,0.626451,20.330399,0.916808,1167,2.904236,13.742
1167,2,1.688923,0.518409,20.224747,0.917435,1168,2.799072,13.647
1168,2,1.850702,0.497364,20.267816,0.917343,1169,2.890564,13.666
1169,3,1.471042,0.507827,20.190552,0.917595,1170,2.890564,13.767
1170,3,1.140584,0.546051,20.330239,0.917582,1171,2.859436,48.015
1171,2,1.606427,0.538881,20.222932,0.917462,1172,2.878784,13.759
1172,2,1.430265,0.575414,20.452501,0.917711,1173,2.888672,13.752
1173,1,1.644770,0.538554,20.798467,0.917384,1174,2.919800,13.747
1174,1,1.315896,0.641085,20.705882,0.917638,1175,2.906128,46.443
1175,1,1.327665,0.581403,20.937176,0.916355,1176,2.843872,14.041
1176,3,1.920760,0.556787,20.752526,0.917938,1177,2.890564,14.121
1177,2,1.455365,0.602211,20.800668,0.917663,1178,2.890564,13.704
1178,2,1.376199,0.571144,20.908619,0.917287,1179,2.875000,13.754
1179,1,1.192106,0.519641,20.783711,0.917631,1180,2.919800,44.804
1180,1,1.800269,0.595321,20.943946,0.916886,1181,2.890564,13.350
1181,1,1.710738,0.702349,20.974908,0.916784,1182,2.878784,13.404
1182,2,1.857008,0.416822,20.954902,0.916483,1183,2.888672,13.347
