step,action,action_bin,action_vec_norm,free_energy,confidence,obs_norm,frame_mean,beta,info_gain,agent_cx,agent_cy,agent_vx,agent_vy,n_bodies,is_post_disappear
616,0,3,2.114495,38.552873,0.902726,1.000000,5.114014,0.010000,0.522803,43.2696,45.8858,-7.8100,-5.6750,2,1
617,2,6,2.563121,38.831966,0.902791,1.000000,5.142822,0.010000,0.470687,43.2696,45.8858,-7.8100,-5.6750,2,1
618,0,3,2.498946,38.828561,0.902698,1.000000,5.099609,0.010000,0.532571,43.2696,45.8858,-7.8100,-5.6750,2,1
619,0,2,2.610401,39.061507,0.902069,1.000000,5.114014,0.010000,1.062000,43.2696,45.8858,-7.8100,-5.6750,2,1
620,2,6,2.564760,38.962347,0.902599,1.000000,5.114014,0.010000,0.471640,43.2696,45.8858,-7.8100,-5.6750,2,1
621,0,4,2.252969,38.863449,0.902408,1.000000,5.099609,0.010000,0.834560,43.2696,45.8858,-7.8100,-5.6750,2,1
622,0,4,2.254806,38.799071,0.902627,1.000000,5.142822,0.010000,0.782565,43.2696,45.8858,-7.8100,-5.6750,2,1
623,2,6,2.403065,38.834459,0.902586,1.000000,5.114014,0.010000,0.415391,43.2696,45.8858,-7.8100,-5.6750,2,1
624,0,4,2.543833,38.715922,0.902634,1.000000,5.070801,0.010000,0.727871,43.2696,45.8858,-7.8100,-5.6750,2,1
625,0,4,2.545685,39.033665,0.902467,1.000000,5.142822,0.010000,0.559877,43.2696,45.8858,-7.8100,-5.6750,2,1
626,2,6,2.274078,39.040667,0.902729,1.000000,5.099609,0.010000,0.411040,43.2696,45.8858,-7.8100,-5.6750,2,1
627,0,4,2.545790,39.257379,0.902552,1.000000,5.114014,0.010000,0.599578,43.2696,45.8858,-7.8100,-5.6750,2,1
628,0,4,2.511020,39.260724,0.884262,1.000000,5.070801,0.010000,0.624429,43.2696,45.8858,-7.8100,-5.6750,2,1
629,1,7,2.615749,39.109017,0.902986,1.000000,5.085205,0.010000,0.571670,43.2696,45.8858,-7.8100,-5.6750,2,1
630,1,6,2.897382,38.944807,0.902147,1.000000,5.099609,0.010000,0.497678,43.2696,45.8858,-7.8100,-5.6750,2,1
631,0,5,2.786417,39.118598,0.902986,1.000000,5.114014,0.010000,0.588196,43.2696,45.8858,-7.8100,-5.6750,2,1
632,1,6,3.011103,38.989963,0.903040,1.000000,5.085205,0.010000,0.624982,43.2696,45.8858,-7.8100,-5.6750,2,1
633,0,3,2.657015,38.878626,0.902283,1.000000,5.114014,0.010000,0.356516,43.2696,45.8858,-7.8100,-5.6750,2,1
634,3,3,2.564075,39.050369,0.902786,1.000000,5.142822,0.010000,0.387040,43.2696,45.8858,-7.8100,-5.6750,2,1
635,0,5,2.798238,39.199813,0.903003,1.000000,5.070801,0.010000,0.535781,43.2696,45.8858,-7.8100,-5.6750,2,1
636,1,7,2.341464,39.554853,0.902561,1.000000,5.070801,0.010000,0.538151,43.2696,45.8858,-7.8100,-5.6750,2,1
637,0,3,2.387178,39.734830,0.902343,1.000000,5.114014,0.010000,0.437717,43.2696,45.8858,-7.8100,-5.6750,2,1
638,0,5,2.538793,39.938391,0.902524,1.000000,5.157227,0.010000,0.623462,43.2696,45.8858,-7.8100,-5.6750,2,1
639,1,7,2.873287,39.849443,0.902541,1.000000,5.099609,0.010000,0.723172,43.2696,45.8858,-7.8100,-5.6750,2,1
640,2,5,2.532502,39.802369,0.884606,1.000000,5.099609,0.010000,0.582021,43.2696,45.8858,-7.8100,-5.6750,2,1
641,1,7,2.559676,39.819365,0.884784,1.000000,5.070801,0.010000,0.762517,43.2696,45.8858,-7.8100,-5.6750,2,1
642,1,6,2.622246,39.966395,0.902968,1.000000,5.142822,0.010000,0.623956,43.2696,45.8858,-7.8100,-5.6750,2,1
643,0,5,2.686582,40.178953,0.902278,1.000000,5.099609,0.010000,0.631816,43.2696,45.8858,-7.8100,-5.6750,2,1
644,1,0,2.225338,40.291930,0.902573,1.000000,5.114014,0.010000,0.929820,43.2696,45.8858,-7.8100,-5.6750,2,1
645,1,6,2.650889,40.095596,0.902938,1.000000,5.070801,0.010000,0.684301,43.2696,45.8858,-7.8100,-5.6750,2,1
646,0,4,2.511379,39.867460,0.902725,1.000000,5.085205,0.010000,0.692785,43.2696,45.8858,-7.8100,-5.6750,2,1
647,0,4,2.359566,39.722188,0.902582,1.000000,5.070801,0.010000,0.598035,43.2696,45.8858,-7.8100,-5.6750,2,1
648,1,7,2.379137,39.376135,0.902932,1.000000,5.114014,0.010000,0.625391,43.2696,45.8858,-7.8100,-5.6750,2,1
649,1,6,2.562598,39.481187,0.902960,1.000000,5.099609,0.010000,0.657753,43.2696,45.8858,-7.8100,-5.6750,2,1
650,0,3,2.498566,39.494017,0.902247,1.000000,5.114014,0.010000,0.657452,43.2696,45.8858,-7.8100,-5.6750,2,1
651,1,0,2.604248,39.254036,0.903059,1.000000,5.157227,0.010000,0.898286,43.2696,45.8858,-7.8100,-5.6750,2,1
652,0,5,2.305029,39.512315,0.902232,1.000000,5.114014,0.010000,0.669040,43.2696,45.8858,-7.8100,-5.6750,2,1
653,1,7,2.383886,39.549573,0.902312,1.000000,5.099609,0.010000,0.616410,43.2696,45.8858,-7.8100,-5.6750,2,1
654,0,4,2.777685,39.748278,0.902547,1.000000,5.142822,0.010000,0.649228,43.2696,45.8858,-7.8100,-5.6750,2,1
655,0,2,2.037747,39.804094,0.902344,1.000000,5.114014,0.010000,1.094737,43.2696,45.8858,-7.8100,-5.6750,2,1
656,1,6,2.238810,39.550359,0.902822,1.000000,5.085205,0.010000,0.583857,43.2696,45.8858,-7.8100,-5.6750,2,1
657,0,3,2.653012,39.630120,0.902311,1.000000,5.142822,0.010000,0.612174,43.2696,45.8858,-7.8100,-5.6750,2,1
658,0,3,2.738649,39.698971,0.902624,1.000000,5.070801,0.010000,0.595784,43.2696,45.8858,-7.8100,-5.6750,2,1
659,2,6,2.249843,39.536512,0.902961,1.000000,5.070801,0.010000,0.599389,43.2696,45.8858,-7.8100,-5.6750,2,1
660,1,0,2.375182,39.554802,0.902662,1.000000,5.142822,0.010000,0.893991,43.2696,45.8858,-7.8100,-5.6750,2,1
661,0,4,2.610702,39.730295,0.903394,1.000000,5.114014,0.010000,0.556993,43.2696,45.8858,-7.8100,-5.6750,2,1
662,0,4,2.455295,39.886756,0.902788,1.000000,5.085205,0.010000,0.503251,43.2696,45.8858,-7.8100,-5.6750,2,1
663,1,0,2.868314,39.726081,0.884195,1.000000,5.099609,0.010000,0.901944,43.2696,45.8858,-7.8100,-5.6750,2,1
664,1,0,2.309943,39.760990,0.902270,1.000000,5.099609,0.010000,0.921652,43.2696,45.8858,-7.8100,-5.6750,2,1
665,3,1,2.478582,40.069809,0.902933,1.000000,5.070801,0.010000,0.783239,43.2696,45.8858,-7.8100,-5.6750,2,1
666,0,5,2.537252,39.812908,0.902970,1.000000,5.128418,0.010000,0.649435,43.2696,45.8858,-7.8100,-5.6750,2,1
667,1,7,2.344351,40.033382,0.902557,1.000000,4.104675,0.010000,0.595339,43.2696,45.8858,-7.8100,-5.6750,2,1
668,1,6,2.213699,39.637720,0.902767,1.000000,5.128418,0.010000,0.678660,43.2696,45.8858,-7.8100,-5.6750,2,1
669,2,5,2.786779,39.484086,0.902591,1.000000,5.070801,0.010000,0.628909,43.2696,45.8858,-7.8100,-5.6750,2,1
670,0,5,2.690127,39.353281,0.884878,1.000000,5.157227,0.010000,0.568063,43.2696,45.8858,-7.8100,-5.6750,2,1
671,0,3,2.554139,39.071732,0.902163,1.000000,5.070801,0.010000,0.495997,43.2696,45.8858,-7.8100,-5.6750,2,1
672,1,0,2.560859,38.958151,0.902621,1.000000,5.157227,0.010000,0.910246,43.2696,45.8858,-7.8100,-5.6750,2,1
673,0,5,1.984143,38.850761,0.902665,1.000000,5.085205,0.010000,0.779413,43.2696,45.8858,-7.8100,-5.6750,2,1
674,0,3,2.603064,38.804105,0.902096,1.000000,5.157227,0.010000,0.491615,43.2696,45.8858,-7.8100,-5.6750,2,1
675,2,5,2.693297,38.549461,0.902908,1.000000,5.070801,0.010000,0.772580,43.2696,45.8858,-7.8100,-5.6750,2,1
676,3,1,2.329836,38.527139,0.902273,1.000000,4.413635,0.010000,0.824961,43.2696,45.8858,-7.8100,-5.6750,2,1
677,2,5,2.466744,38.621420,0.902906,1.000000,5.070801,0.010000,0.804089,43.2696,45.8858,-7.8100,-5.6750,2,1
678,0,5,2.629357,38.534520,0.902904,1.000000,5.128418,0.010000,0.805467,43.2696,45.8858,-7.8100,-5.6750,2,1
679,1,6,2.405548,38.440130,0.903027,1.000000,5.114014,0.010000,0.851748,43.2696,45.8858,-7.8100,-5.6750,2,1
680,0,4,2.548848,38.377681,0.902131,1.000000,5.142822,0.010000,0.939731,43.2696,45.8858,-7.8100,-5.6750,2,1
681,1,1,2.498486,38.570412,0.902326,1.000000,5.114014,0.010000,0.813819,43.2696,45.8858,-7.8100,-5.6750,2,1
682,1,6,2.517987,38.675463,0.902832,1.000000,5.142822,0.010000,1.043071,43.2696,45.8858,-7.8100,-5.6750,2,1
683,2,6,2.432495,38.828750,0.902371,1.000000,5.099609,0.010000,1.051880,43.2696,45.8858,-7.8100,-5.6750,2,1
684,0,4,2.696093,38.847420,0.902767,1.000000,5.157227,0.010000,0.950023,43.2696,45.8858,-7.8100,-5.6750,2,1
685,2,6,2.367207,38.847784,0.902867,1.000000,5.085205,0.010000,0.939175,43.2696,45.8858,-7.8100,-5.6750,2,1
686,1,0,2.227909,38.723983,0.884189,1.000000,5.157227,0.010000,0.575835,43.2696,45.8858,-7.8100,-5.6750,2,1
687,0,2,2.657842,38.704463,0.902354,1.000000,5.085205,0.010000,0.501471,43.2696,45.8858,-7.8100,-5.6750,2,1
688,1,6,2.280495,38.882196,0.902706,1.000000,5.157227,0.010000,0.713078,43.2696,45.8858,-7.8100,-5.6750,2,1
689,0,5,2.449898,38.780297,0.902942,1.000000,5.070801,0.010000,0.735558,43.2696,45.8858,-7.8100,-5.6750,2,1
690,1,6,2.370128,38.974066,0.902605,1.000000,5.128418,0.010000,0.705467,43.2696,45.8858,-7.8100,-5.6750,2,1
691,1,7,2.170293,38.942874,0.902269,1.000000,5.070801,0.010000,0.694126,43.2696,45.8858,-7.8100,-5.6750,2,1
692,0,3,2.365531,38.901971,0.902364,1.000000,5.114014,0.010000,0.743470,43.2696,45.8858,-7.8100,-5.6750,2,1
693,0,5,2.543966,38.832581,0.903002,1.000000,5.070801,0.010000,0.540401,43.2696,45.8858,-7.8100,-5.6750,2,1
694,1,6,2.424507,38.986518,0.902378,1.000000,5.114014,0.010000,0.527268,43.2696,45.8858,-7.8100,-5.6750,2,1
695,1,6,2.363155,38.965686,0.903187,1.000000,5.070801,0.010000,0.468860,43.2696,45.8858,-7.8100,-5.6750,2,1
696,3,2,2.754502,38.784947,0.902422,1.000000,5.128418,0.010000,0.397879,43.2696,45.8858,-7.8100,-5.6750,2,1
697,0,5,2.331169,38.635732,0.902352,1.000000,5.114014,0.010000,0.554110,43.2696,45.8858,-7.8100,-5.6750,2,1
698,0,4,2.539323,38.764063,0.902448,1.000000,5.142822,0.010000,0.985387,43.2696,45.8858,-7.8100,-5.6750,2,1
699,3,1,2.145211,38.729808,0.903040,1.000000,5.114014,0.010000,0.832214,43.2696,45.8858,-7.8100,-5.6750,2,1
700,0,2,2.199592,39.244045,0.902524,1.000000,5.142822,0.010000,0.392234,43.2696,45.8858,-7.8100,-5.6750,2,1
701,1,6,2.690929,39.093053,0.902450,1.000000,5.099609,0.010000,0.400173,43.2696,45.8858,-7.8100,-5.6750,2,1
702,1,6,2.671470,39.021054,0.902218,1.000000,5.157227,0.010000,0.392765,43.2696,45.8858,-7.8100,-5.6750,2,1
703,0,3,2.555518,39.205982,0.903025,1.000000,5.085205,0.010000,0.684172,43.2696,45.8858,-7.8100,-5.6750,2,1
704,0,5,2.443911,39.146131,0.884399,1.000000,5.157227,0.010000,0.626329,43.2696,45.8858,-7.8100,-5.6750,2,1
705,0,4,2.591774,39.207638,0.902483,1.000000,5.085205,0.010000,0.719641,43.2696,45.8858,-7.8100,-5.6750,2,1
706,0,5,2.792602,39.307893,0.902738,1.000000,5.157227,0.010000,0.681194,43.2696,45.8858,-7.8100,-5.6750,2,1
707,0,3,2.315624,39.665984,0.902832,1.000000,5.070801,0.010000,0.669808,43.2696,45.8858,-7.8100,-5.6750,2,1
708,0,4,2.371656,39.671631,0.884251,1.000000,5.128418,0.010000,0.720586,43.2696,45.8858,-7.8100,-5.6750,2,1
709,1,7,2.327078,39.377665,0.902333,1.000000,5.070801,0.010000,0.584990,43.2696,45.8858,-7.8100,-5.6750,2,1
710,0,4,2.376048,39.413228,0.902450,1.000000,5.114014,0.010000,0.651568,43.2696,45.8858,-7.8100,-5.6750,2,1
711,2,5,2.249109,39.599688,0.902579,1.000000,5.070801,0.010000,0.662635,43.2696,45.8858,-7.8100,-5.6750,2,1
712,1,7,2.590642,39.555680,0.902972,1.000000,5.114014,0.010000,0.498431,43.2696,45.8858,-7.8100,-5.6750,2,1
713,0,5,2.661898,39.120196,0.902503,1.000000,5.070801,0.010000,0.847200,43.2696,45.8858,-7.8100,-5.6750,2,1
714,0,3,2.428485,39.039787,0.902167,1.000000,5.128418,0.010000,0.586619,43.2696,45.8858,-7.8100,-5.6750,2,1
715,1,0,2.363496,38.866375,0.884893,1.000000,5.114014,0.010000,0.540406,43.2696,45.8858,-7.8100,-5.6750,2,1
716,3,2,2.570859,38.789682,0.902484,1.000000,5.142822,0.010000,0.282364,43.2696,45.8858,-7.8100,-5.6750,2,1
717,0,4,3.038710,38.773781,0.902981,1.000000,5.114014,0.010000,0.640608,43.2696,45.8858,-7.8100,-5.6750,2,1
718,0,2,2.709797,38.737613,0.903033,1.000000,5.142822,0.010000,0.303610,43.2696,45.8858,-7.8100,-5.6750,2,1
719,3,2,2.475624,38.579509,0.902460,1.000000,5.099609,0.010000,0.354201,43.2696,45.8858,-7.8100,-5.6750,2,1
720,0,5,2.702612,38.708608,0.902760,1.000000,5.142822,0.010000,0.597201,43.2696,45.8858,-7.8100,-5.6750,2,1
721,1,6,2.518431,38.928536,0.902912,1.000000,5.114014,0.010000,0.521530,43.2696,45.8858,-7.8100,-5.6750,2,1
722,1,7,1.853035,38.579889,0.902537,1.000000,5.085205,0.010000,0.739963,43.2696,45.8858,-7.8100,-5.6750,2,1
723,1,0,2.152559,38.827612,0.902833,1.000000,5.114014,0.010000,0.711665,43.2696,45.8858,-7.8100,-5.6750,2,1
724,0,3,2.245329,38.625339,0.902570,1.000000,5.157227,0.010000,0.442288,43.2696,45.8858,-7.8100,-5.6750,2,1
725,0,4,3.117517,38.562197,0.902479,1.000000,5.157227,0.010000,0.486257,43.2696,45.8858,-7.8100,-5.6750,2,1
726,2,5,2.778785,38.339916,0.902546,1.000000,5.041992,0.010000,0.622376,43.2696,45.8858,-7.8100,-5.6750,2,1
727,1,0,2.444235,38.563824,0.903006,1.000000,5.114014,0.010000,0.736173,43.2696,45.8858,-7.8100,-5.6750,2,1
728,0,2,2.367866,38.727452,0.902494,1.000000,5.085205,0.010000,0.402984,43.2696,45.8858,-7.8100,-5.6750,2,1
729,0,3,2.085010,38.560635,0.902278,1.000000,5.070801,0.010000,0.567695,43.2696,45.8858,-7.8100,-5.6750,2,1
730,0,4,2.924619,38.739872,0.902418,1.000000,5.070801,0.010000,0.437990,43.2696,45.8858,-7.8100,-5.6750,2,1
731,0,4,2.257318,38.664627,0.902582,1.000000,5.128418,0.010000,0.638014,43.2696,45.8858,-7.8100,-5.6750,2,1
732,2,5,2.381046,38.497511,0.902022,1.000000,5.157227,0.010000,0.625144,43.2696,45.8858,-7.8100,-5.6750,2,1
733,1,6,2.391832,38.497879,0.902661,1.000000,5.085205,0.010000,0.673099,43.2696,45.8858,-7.8100,-5.6750,2,1
734,1,6,2.539139,38.691520,0.902520,1.000000,5.099609,0.010000,0.665768,43.2696,45.8858,-7.8100,-5.6750,2,1
735,1,7,2.276559,38.527154,0.884597,1.000000,5.114014,0.010000,0.776088,43.2696,45.8858,-7.8100,-5.6750,2,1
736,1,6,2.545019,38.517228,0.884491,1.000000,5.099609,0.010000,0.520941,43.2696,45.8858,-7.8100,-5.6750,2,1
737,0,4,2.764070,38.314572,0.884286,1.000000,5.099609,0.010000,0.585734,43.2696,45.8858,-7.8100,-5.6750,2,1
738,1,6,2.359943,38.394163,0.902076,1.000000,5.085205,0.010000,0.612410,43.2696,45.8858,-7.8100,-5.6750,2,1
739,3,6,2.380432,38.253072,0.902660,1.000000,5.142822,0.010000,0.391621,43.2696,45.8858,-7.8100,-5.6750,2,1
740,0,4,2.121793,38.259203,0.902357,1.000000,5.157227,0.010000,0.706938,43.2696,45.8858,-7.8100,-5.6750,2,1
741,0,4,2.293305,38.328069,0.902720,1.000000,5.056396,0.010000,0.790776,43.2696,45.8858,-7.8100,-5.6750,2,1
742,1,7,2.394633,38.444863,0.902773,1.000000,5.142822,0.010000,0.776090,43.2696,45.8858,-7.8100,-5.6750,2,1
743,3,1,2.201622,38.363058,0.902938,1.000000,5.070801,0.010000,0.870490,43.2696,45.8858,-7.8100,-5.6750,2,1
744,1,6,2.525102,38.384627,0.902677,1.000000,5.114014,0.010000,0.378086,43.2696,45.8858,-7.8100,-5.6750,2,1
745,1,7,2.589866,38.754102,0.902446,1.000000,5.099609,0.010000,0.780858,43.2696,45.8858,-7.8100,-5.6750,2,1
746,2,6,2.568155,38.644784,0.902307,1.000000,5.085205,0.010000,0.436427,43.2696,45.8858,-7.8100,-5.6750,2,1
747,3,6,2.779487,38.784348,0.903041,1.000000,5.099609,0.010000,0.451466,43.2696,45.8858,-7.8100,-5.6750,2,1
748,0,4,2.114232,38.919879,0.902819,1.000000,5.114014,0.010000,0.627600,43.2696,45.8858,-7.8100,-5.6750,2,1
749,0,5,2.568199,38.966793,0.902476,1.000000,5.041992,0.010000,0.487192,43.2696,45.8858,-7.8100,-5.6750,2,1
750,1,6,2.958355,38.916590,0.884680,1.000000,5.085205,0.010000,0.442852,43.2696,45.8858,-7.8100,-5.6750,2,1
751,1,6,2.426910,38.827048,0.902417,1.000000,5.099609,0.010000,0.425629,43.2696,45.8858,-7.8100,-5.6750,2,1
752,0,3,2.399724,38.592620,0.902810,1.000000,5.128418,0.010000,0.590099,43.2696,45.8858,-7.8100,-5.6750,2,1
753,2,6,2.578674,38.667844,0.884219,1.000000,5.142822,0.010000,0.435561,43.2696,45.8858,-7.8100,-5.6750,2,1
754,0,4,2.593964,38.821879,0.902510,1.000000,5.142822,0.010000,0.610796,43.2696,45.8858,-7.8100,-5.6750,2,1
755,1,7,2.258464,38.890101,0.902206,1.000000,5.085205,0.010000,0.655566,43.2696,45.8858,-7.8100,-5.6750,2,1
756,1,7,2.463062,39.125521,0.884568,1.000000,5.099609,0.010000,0.679154,43.2696,45.8858,-7.8100,-5.6750,2,1
757,1,6,2.535325,38.999677,0.902739,1.000000,5.142822,0.010000,0.447368,43.2696,45.8858,-7.8100,-5.6750,2,1
758,0,4,2.291583,39.026157,0.902338,1.000000,5.099609,0.010000,0.687649,43.2696,45.8858,-7.8100,-5.6750,2,1
759,1,6,2.722939,38.872943,0.902500,1.000000,5.114014,0.010000,0.422552,43.2696,45.8858,-7.8100,-5.6750,2,1
760,1,6,2.674260,38.922790,0.902921,1.000000,5.070801,0.010000,0.391584,43.2696,45.8858,-7.8100,-5.6750,2,1
761,0,5,2.639368,39.149961,0.902748,1.000000,5.099609,0.010000,0.533208,43.2696,45.8858,-7.8100,-5.6750,2,1
762,0,5,2.535653,39.123345,0.902769,1.000000,5.142822,0.010000,0.529970,43.2696,45.8858,-7.8100,-5.6750,2,1
763,0,4,2.564616,39.159116,0.903116,1.000000,5.128418,0.010000,0.675811,43.2696,45.8858,-7.8100,-5.6750,2,1
764,0,4,2.431105,39.195409,0.903054,1.000000,5.070801,0.010000,0.574327,43.2696,45.8858,-7.8100,-5.6750,2,1
765,1,6,1.861666,39.295816,0.902608,1.000000,5.099609,0.010000,0.507610,43.2696,45.8858,-7.8100,-5.6750,2,1
766,1,1,2.470404,39.304390,0.902339,1.000000,5.128418,0.010000,0.795078,43.2696,45.8858,-7.8100,-5.6750,2,1
767,1,6,2.618011,39.198872,0.902593,1.000000,5.128418,0.010000,0.551111,43.2696,45.8858,-7.8100,-5.6750,2,1
768,0,5,2.254365,39.209043,0.903061,1.000000,5.114014,0.010000,0.525341,43.2696,45.8858,-7.8100,-5.6750,2,1
769,2,5,2.339069,39.459695,0.902087,1.000000,5.157227,0.010000,0.488797,43.2696,45.8858,-7.8100,-5.6750,2,1
770,1,0,2.701219,39.572716,0.902522,1.000000,5.128418,0.010000,0.610911,43.2696,45.8858,-7.8100,-5.6750,2,1
771,1,1,2.158664,39.366053,0.902573,1.000000,5.142822,0.010000,0.749916,43.2696,45.8858,-7.8100,-5.6750,2,1
772,1,6,2.886431,39.231380,0.902756,1.000000,5.085205,0.010000,0.619049,43.2696,45.8858,-7.8100,-5.6750,2,1
773,0,5,2.321494,39.208856,0.903043,1.000000,5.114014,0.010000,0.388442,43.2696,45.8858,-7.8100,-5.6750,2,1
774,0,5,2.534399,39.214596,0.902193,1.000000,5.099609,0.010000,0.403005,43.2696,45.8858,-7.8100,-5.6750,2,1
775,2,5,2.748655,39.344350,0.902570,1.000000,5.056396,0.010000,0.182451,43.2696,45.8858,-7.8100,-5.6750,2,1
776,1,6,2.780472,39.625564,0.902623,1.000000,5.128418,0.010000,0.671880,43.2696,45.8858,-7.8100,-5.6750,2,1
777,1,0,2.623807,39.581702,0.902750,1.000000,5.099609,0.010000,0.704249,43.2696,45.8858,-7.8100,-5.6750,2,1
778,0,4,2.496483,39.661335,0.902596,1.000000,5.114014,0.010000,0.447548,43.2696,45.8858,-7.8100,-5.6750,2,1
779,1,6,2.340111,39.510693,0.902605,1.000000,5.041992,0.010000,0.693014,43.2696,45.8858,-7.8100,-5.6750,2,1
780,1,7,2.629656,39.532050,0.902717,1.000000,5.085205,0.010000,0.631956,43.2696,45.8858,-7.8100,-5.6750,2,1
781,0,4,2.108543,39.534966,0.902874,1.000000,5.114014,0.010000,0.417448,43.2696,45.8858,-7.8100,-5.6750,2,1
782,2,5,2.574238,39.284233,0.902617,1.000000,5.114014,0.010000,0.270388,43.2696,45.8858,-7.8100,-5.6750,2,1
783,0,5,2.039052,39.334346,0.902608,1.000000,5.142822,0.010000,0.393247,43.2696,45.8858,-7.8100,-5.6750,2,1
784,0,3,2.634834,39.617708,0.902510,1.000000,5.157227,0.010000,0.739280,43.2696,45.8858,-7.8100,-5.6750,2,1
785,1,7,2.883297,39.844063,0.902915,1.000000,5.085205,0.010000,0.727230,43.2696,45.8858,-7.8100,-5.6750,2,1
786,0,5,2.190892,39.882918,0.902126,1.000000,5.114014,0.010000,0.382569,43.2696,45.8858,-7.8100,-5.6750,2,1
787,0,4,2.248116,39.501800,0.902729,1.000000,5.157227,0.010000,0.405858,43.2696,45.8858,-7.8100,-5.6750,2,1
788,1,6,2.523396,39.211033,0.902263,1.000000,5.114014,0.010000,0.681035,43.2696,45.8858,-7.8100,-5.6750,2,1
789,1,6,2.454817,39.114944,0.902928,1.000000,5.099609,0.010000,0.646689,43.2696,45.8858,-7.8100,-5.6750,2,1
790,0,4,2.526454,38.978697,0.903097,1.000000,5.114014,0.010000,0.495219,43.2696,45.8858,-7.8100,-5.6750,2,1
791,0,5,2.830119,39.256743,0.902628,1.000000,5.099609,0.010000,0.427261,43.2696,45.8858,-7.8100,-5.6750,2,1
792,1,6,2.154176,39.384570,0.884945,1.000000,5.099609,0.010000,0.659851,43.2696,45.8858,-7.8100,-5.6750,2,1
793,0,5,2.453888,39.170191,0.902237,1.000000,5.085205,0.010000,0.427315,43.2696,45.8858,-7.8100,-5.6750,2,1
794,0,5,2.577439,39.105434,0.884917,1.000000,5.099609,0.010000,0.428342,43.2696,45.8858,-7.8100,-5.6750,2,1
795,1,6,2.699530,39.133303,0.902603,1.000000,5.099609,0.010000,0.613189,43.2696,45.8858,-7.8100,-5.6750,2,1
796,1,6,2.465797,39.096291,0.902763,1.000000,5.128418,0.010000,0.518846,43.2696,45.8858,-7.8100,-5.6750,2,1
797,0,4,2.502388,39.040448,0.902308,1.000000,5.128418,0.010000,0.376279,43.2696,45.8858,-7.8100,-5.6750,2,1
798,1,7,2.477376,39.009115,0.902182,1.000000,5.085205,0.010000,0.672506,43.2696,45.8858,-7.8100,-5.6750,2,1
799,0,5,2.501331,39.201260,0.902637,1.000000,5.157227,0.010000,0.451950,43.2696,45.8858,-7.8100,-5.6750,2,1
800,2,6,2.481951,39.318689,0.902299,1.000000,5.128418,0.010000,0.501826,43.2696,45.8858,-7.8100,-5.6750,2,1
801,1,6,2.549002,39.032638,0.902468,1.000000,5.142822,0.010000,0.487676,43.2696,45.8858,-7.8100,-5.6750,2,1
802,1,1,2.215736,39.005638,0.902325,1.000000,5.070801,0.010000,0.843902,43.2696,45.8858,-7.8100,-5.6750,2,1
803,0,5,2.575263,39.249877,0.902465,1.000000,5.114014,0.010000,0.403835,43.2696,45.8858,-7.8100,-5.6750,2,1
804,1,6,1.995182,39.399967,0.902578,1.000000,5.099609,0.010000,0.343624,43.2696,45.8858,-7.8100,-5.6750,2,1
805,2,6,2.259706,39.296732,0.902674,1.000000,5.070801,0.010000,0.323963,43.2696,45.8858,-7.8100,-5.6750,2,1
806,2,5,2.649408,39.271625,0.903037,1.000000,5.114014,0.010000,0.266144,43.2696,45.8858,-7.8100,-5.6750,2,1
807,2,6,2.523705,39.221091,0.902686,1.000000,5.114014,0.010000,0.323319,43.2696,45.8858,-7.8100,-5.6750,2,1
808,0,3,2.481882,39.034746,0.902505,1.000000,5.142822,0.010000,0.640070,43.2696,45.8858,-7.8100,-5.6750,2,1
809,0,5,2.131681,39.302017,0.902202,1.000000,5.070801,0.010000,0.433503,43.2696,45.8858,-7.8100,-5.6750,2,1
810,1,0,2.800052,39.178093,0.902513,1.000000,5.114014,0.010000,0.827107,43.2696,45.8858,-7.8100,-5.6750,2,1
811,0,5,2.740696,39.151234,0.903088,1.000000,5.099609,0.010000,0.403477,43.2696,45.8858,-7.8100,-5.6750,2,1
812,0,2,2.748809,39.110431,0.902747,1.000000,5.114014,0.010000,0.483141,43.2696,45.8858,-7.8100,-5.6750,2,1
813,1,6,2.194313,39.134041,0.902215,1.000000,5.157227,0.010000,0.284217,43.2696,45.8858,-7.8100,-5.6750,2,1
814,2,5,2.441213,39.100167,0.902635,1.000000,5.157227,0.010000,0.381154,43.2696,45.8858,-7.8100,-5.6750,2,1
815,1,1,2.431349,39.117318,0.902223,1.000000,4.322571,0.010000,0.769830,43.2696,45.8858,-7.8100,-5.6750,2,1
816,0,2,2.426264,39.015987,0.902268,1.000000,5.114014,0.010000,0.496043,43.2696,45.8858,-7.8100,-5.6750,2,1
817,0,4,2.194806,38.897112,0.902638,1.000000,5.157227,0.010000,0.665026,43.2696,45.8858,-7.8100,-5.6750,2,1
818,0,4,2.652334,38.904966,0.902648,1.000000,5.114014,0.010000,0.663994,43.2696,45.8858,-7.8100,-5.6750,2,1
819,0,3,2.175075,39.218362,0.902428,1.000000,5.099609,0.010000,0.596793,43.2696,45.8858,-7.8100,-5.6750,2,1
820,1,6,2.600803,39.395154,0.902248,1.000000,5.085205,0.010000,0.289757,43.2696,45.8858,-7.8100,-5.6750,2,1
821,0,3,2.605658,39.716139,0.902738,1.000000,5.114014,0.010000,0.596671,43.2696,45.8858,-7.8100,-5.6750,2,1
822,1,6,2.603160,39.800663,0.902187,1.000000,5.114014,0.010000,0.422410,43.2696,45.8858,-7.8100,-5.6750,2,1
